12 Mar 2024 04:04:10.000,-432.237196,-6768.872012,-1101.131911,6.341326,0.269375,-4.214150
12 Mar 2024 04:04:11.000,-425.895602,-6768.598478,-1105.345396,6.341854,0.277701,-4.212790
12 Mar 2024 04:04:12.000,-419.553485,-6768.316618,-1109.557518,6.342374,0.286027,-4.211423
12 Mar 2024 04:04:13.000,-413.210851,-6768.026433,-1113.768272,6.342886,0.294352,-4.210052
12 Mar 2024 04:04:14.000,-406.867709,-6767.727923,-1117.977651,6.343391,0.302676,-4.208676
12 Mar 2024 04:04:15.000,-400.524067,-6767.421089,-1122.185652,6.343887,0.311000,-4.207294
12 Mar 2024 04:04:16.000,-394.179932,-6767.105931,-1126.392268,6.344376,0.319324,-4.205908
12 Mar 2024 04:04:17.000,-387.835312,-6766.782449,-1130.597496,6.344857,0.327647,-4.204516
12 Mar 2024 04:04:18.000,-381.490216,-6766.450644,-1134.801328,6.345330,0.335970,-4.203119
12 Mar 2024 04:04:19.000,-375.144650,-6766.110517,-1139.003761,6.345795,0.344293,-4.201716
12 Mar 2024 04:04:20.000,-368.798622,-6765.762067,-1143.204789,6.346253,0.352615,-4.200309
